Call ID,Timestamp,Call Type,Call Duration (min),Call Reason,Resolution Status,CSAT Score,First Call Resolution,Agent ID,Agent Name,Agent Tenure (months),Skill Level,Languages,Team,Customer ID,Customer Location,Customer Type,Account Age (days),Contact Channel,Day of Week,Hour of Day,Queue Wait Time (min),Call Transfer Count,Sentiment Score,Escalation Level,Callback Requested,Dropped Call,Hold Time (min)
d263fef3-2de6-4e25-88ed-ef2ec6d7af7a,10/23/2024 3:00:00 PM,Inbound,15,App Issue,Resolved,10,False,24d273e1-0314-433a-a68f-da793b532c15,Shelly Gallagher,53,Tier 3,"Spanish, French",Technical Support,6a1c814e-397f-4ed6-aff5-4beec6c390cd,Michaelland,VIP,280,App,Wednesday,15,0,0,0.48,Tier 1,False,False,4
5977a09f-6069-4450-a6f4-604d43b82f0c,2/17/2024 2:00:00 PM,Inbound,8,App Issue,Resolved,5,True,a9171c06-bbac-4879-87b1-9c3a2d7b24b6,Amanda Willis,14,Tier 1,"Spanish, English",Technical Support,bafb59c0-6685-4687-97a3-85ceb7e6f2ef,Danielsport,Returning,507,App,Saturday,14,4,0,-0.21,Tier 1,False,False,7
660cac26-ad69-4e8b-95b4-0c8009b480d4,3/30/2024 7:00:00 AM,Outbound,4,Service Down,Resolved,9,False,66473b1b-e392-48d0-a690-5a9632af9da7,Marcus Smith,15,Tier 3,French,Technical Support,877f642c-3c2e-4092-a632-a2e7ee407039,Port Ashleytown,New,455,WhatsApp,Saturday,7,0,0,0.54,Tier 1,False,False,5
8aa41227-4a34-4e32-871f-7da08b971a91,1/27/2024 2:00:00 PM,Inbound,5,Service Down,Resolved,8,True,397d48ea-f115-4408-a829-b8569d041284,Elijah Simpson,14,Tier 3,"French, Mandarin",Technical Support,6a26f9ed-000a-4ea6-8152-0d64d3a0a0b0,Brownville,New,691,WhatsApp,Saturday,14,14,0,-0.08,Tier 1,True,False,4
d8c441ae-27ba-4948-bdf5-6a1c357dfec0,4/19/2024 12:00:00 PM,Inbound,5,Billing Issue,Escalated,4,True,3b7ba318-c033-4bd5-89c2-5e85ccb10b70,Cassie Jones,36,Tier 2,"French, Spanish",Billing Support,31c7d363-d803-491e-9d50-42ce386361b0,East Heather,VIP,637,App,Friday,12,6,1,-0.44,Tier 3,True,False,2
81ecf528-13be-4de0-86cf-570c32477321,8/2/2024 7:00:00 PM,Inbound,2,App Issue,Resolved,9,True,4a0d62f6-1052-40cf-b513-c6f72d102ad2,Shannon Townsend,8,Tier 2,English,Technical Support,ad8bfa91-9713-4949-b53d-6dd8488e31cc,West Monicabury,New,339,Web,Friday,19,14,0,0.53,Tier 1,False,False,6
676fe146-3212-45f0-9e20-55c886dd73a6,5/14/2024 9:00:00 PM,Outbound,9,Info Request,Escalated,10,False,6edc2708-6865-4cca-a4ca-5e5bc4103c65,Courtney Skinner MD,58,Tier 2,French,General Support,398b495f-14fc-4a97-b9ed-8aaf163c7151,Kellyview,New,743,Phone,Tuesday,21,0,2,0.11,Tier 3,False,False,5
de8177a4-63f1-4c4c-ad8a-bf8f6a00c937,4/14/2024 11:00:00 PM,Inbound,20,Refund,Resolved,9,False,1bafad72-a209-43f2-9c6e-9cca82538e77,Joshua Rodriguez,27,Tier 3,Mandarin,Billing Support,f8379b45-5746-4b3f-a3af-4b5edee387b5,North Ericaside,Returning,66,Web,Sunday,23,14,0,0.42,Tier 1,False,False,2
656fd525-df5e-4f65-b850-a3b6e073c884,6/16/2024 5:00:00 PM,Inbound,23,Billing Issue,Resolved,7,True,93098fe8-9ecd-4614-8860-86d77fd922b5,Alice Mitchell,54,Tier 1,Mandarin,Billing Support,d81df289-75be-4013-9243-ede560b0fc05,Foleyland,VIP,620,Web,Sunday,17,0,0,-0.9,Tier 1,False,False,7
7753be43-98cf-4806-bdea-af76c30be348,7/10/2024 3:00:00 PM,Outbound,1,App Issue,Resolved,9,False,5018c03f-a5d4-4553-9430-fc149cb7ea51,Gregory Fields,46,Tier 2,French,Technical Support,a99d1d0d-4a52-4da2-9048-44532f286387,Port Ryan,New,543,Phone,Wednesday,15,0,0,0.63,Tier 1,False,False,9
aaa5da92-86e6-41e9-ac19-2516558ff3c3,6/7/2024 9:00:00 AM,Outbound,17,Product Inquiry,Resolved,6,True,2b8ff31b-d8ea-44ac-88ef-43840d6e39ed,Sylvia Turner,4,Tier 3,"English, Mandarin",Sales,8dbf11b2-284d-4ed1-8b35-354cf4cfd834,Thomasville,Returning,414,WhatsApp,Friday,9,0,0,0.83,Tier 1,False,False,7
63a9d63e-011b-42c0-8f8a-f8ebf7c05a6e,2/11/2024 6:00:00 AM,Inbound,3,General Inquiry,Resolved,9,True,f5f00f13-aceb-492c-8f6b-b3e5641a1de2,Cheryl Kirby,48,Tier 3,French,General Support,91c80be4-7c50-4c27-9d28-050888450304,Kristiemouth,New,77,Web,Sunday,6,13,0,0.18,Tier 1,False,False,7
ace369cb-eaf1-4f07-9956-1dccc0624b82,3/2/2024 5:00:00 PM,Outbound,1,Contract Termination,Resolved,9,True,ca2244e2-84d0-417b-8698-cbd6eeea3e47,Jodi Wood,6,Tier 2,"French, Spanish",Retention,c1995104-46e1-400a-9f6f-aa29926dd777,North Frank,Returning,910,App,Saturday,17,0,0,0.89,Tier 1,False,False,9
dfc0d668-afea-41bf-bc4a-ba86ebe4c7b7,10/1/2024 9:00:00 PM,Inbound,3,General Inquiry,Resolved,6,True,be2ee034-9d71-4e93-8624-487357d16c24,Richard Lee,10,Tier 3,"Mandarin, French",General Support,2340bf76-0cdc-4a76-a8fc-5b38bbd4ecb8,West Renee,Returning,465,App,Tuesday,21,8,0,0.26,Tier 1,False,False,5
b8ae1cb3-99fd-492f-b9c4-4fd7c1df7c6e,3/15/2024 4:00:00 AM,Outbound,14,Service Down,Resolved,3,False,e2b81f62-ef2d-4598-88f5-f2bd3ae58686,Katherine Burton,25,Tier 2,"Spanish, French",Technical Support,cb34b07e-7b2e-4331-82db-197f3e2062fb,Mayton,New,733,WhatsApp,Friday,4,0,0,0.21,Tier 1,False,False,7
5b79b35c-675f-417e-9edc-ab96ac025efe,3/22/2024 5:00:00 AM,Outbound,9,Refund,Resolved,3,True,2bbbe643-46a7-4990-8edc-728e90b3a173,Cassandra Webb,8,Tier 3,"Mandarin, French",Billing Support,d5633cd4-c26f-451a-8707-90a7c0ae22e7,Josephhaven,Returning,993,Web,Friday,5,0,0,-0.33,Tier 1,False,False,13
4f826833-ddb9-4eb1-9373-883345d5ebdb,12/27/2024 10:00:00 PM,Inbound,3,App Issue,Resolved,9,False,c7e0ccd0-660f-4614-9f6a-d1beebcd1993,Carlos Gonzalez,28,Tier 2,"English, Spanish",Technical Support,7fa5b080-928a-4efc-b89e-9427e2706ddc,Jenniferside,New,118,App,Friday,22,14,0,0.41,Tier 1,False,False,3
707cac81-ea14-4fff-a681-ee195ee0ee5d,5/6/2024 1:00:00 AM,Outbound,9,Billing Issue,Resolved,10,True,6a56b12d-7cad-46b1-ba85-c09dde6c4fcf,Frank Carlson,6,Tier 1,"English, Spanish",Billing Support,8bedc5da-9537-4011-ad85-e44c77b9cbd1,Anthonyton,New,549,WhatsApp,Monday,1,0,0,0.15,Tier 1,False,False,3
5e4c9559-8469-4dee-af72-479f4b3371ad,10/31/2024 7:00:00 AM,Inbound,1,Info Request,Resolved,8,True,07ecbfce-6a24-4703-a3f0-ca5372f99528,Brandy Adams,42,Tier 1,Mandarin,General Support,e6e7ae7c-f1c9-4bf5-942b-9d5caa99c988,Port Jamieville,VIP,163,Web,Thursday,7,0,0,0.91,Tier 1,False,False,0
88c3f540-6342-4800-ac4f-a9026ed8289b,10/28/2024 11:00:00 AM,Outbound,3,Setup Help,Resolved,1,False,a4fa54f3-0451-4997-9f0a-fe9b8477a788,Thomas Gonzalez,6,Tier 2,Mandarin,Technical Support,9650196b-67b8-4bf8-87d7-1597502202ca,South Daniel,Returning,152,Phone,Monday,11,0,0,-0.44,Tier 1,False,False,7
aa11d2c0-9a31-4c39-9a10-cbb3c40e9d11,5/7/2024 8:00:00 AM,Inbound,8,Contract Termination,Resolved,6,True,746b4900-0dec-4846-a322-23c47022501a,Kimberly Mooney,5,Tier 1,"Spanish, French",Retention,7fc9e1ed-3557-4728-9d6a-a8cd09296352,North Brettchester,Returning,635,Phone,Tuesday,8,13,0,-0.07,Tier 1,True,False,1
cfce7089-f2a6-4b0d-871a-af455408f9cf,7/25/2024 3:00:00 AM,Outbound,7,General Inquiry,Resolved,5,True,67f9f888-32ad-43a7-980d-ae2a29e53c06,Craig Crawford,24,Tier 1,"French, Spanish",General Support,8ea6cd9f-9ed6-4274-be28-e7a47f193601,South Susan,New,757,Phone,Thursday,3,0,0,0.67,Tier 1,False,False,2
8c2773b6-4ad6-4f28-b294-d00d5443b462,10/10/2024 5:00:00 AM,Outbound,3,Contract Termination,Resolved,10,False,ecfb0196-9296-4c20-9b08-1cc2642229a9,Matthew Rivas,28,Tier 2,"French, English",Retention,18b4b795-5409-4da3-a80a-518632529afb,Erikview,New,906,Web,Thursday,5,0,0,0.19,Tier 1,False,False,7
5e3ef620-3441-4524-bdb7-9562dbc2f4e6,10/7/2024 8:00:00 PM,Inbound,27,Info Request,Escalated,7,True,63ed7479-121a-434b-9441-837ee3c31813,Alyssa Valenzuela,29,Tier 2,English,General Support,6e74b2bd-6de1-4ff1-9b15-f26360966d37,East Alexmouth,VIP,230,Phone,Monday,20,10,1,-1,Tier 2,False,False,3
f5ed85c0-33e7-41c8-b995-29367cbeabaf,11/19/2024 7:00:00 AM,Outbound,3,Cancellation,Resolved,10,True,e21071d7-eadd-4461-a4aa-6cbf3640eb12,Christina Ramirez,21,Tier 1,"English, French",Retention,e97e488f-cfa3-41cc-99b0-0dc07ac9929f,Newtonport,Returning,70,Phone,Tuesday,7,0,0,0.02,Tier 1,False,False,9
7ad5e02c-1e12-40e4-908f-2050b8a828b6,6/21/2024 8:00:00 AM,Inbound,4,General Inquiry,Resolved,10,False,7253c3d0-bb73-4e96-8da1-8150418d4979,Mr. Joshua Mcclure,51,Tier 2,French,General Support,4a83fc36-8c52-4dbd-8bf1-f258b10c6561,East Cory,New,972,App,Friday,8,6,0,1,Tier 1,False,False,7
4b955373-c70f-400e-af7e-acd3dfdbc64b,11/16/2024 7:00:00 PM,Outbound,15,Contract Termination,Resolved,4,True,86d451dd-83f1-4c1c-8e7e-be63d3119791,Zachary Baker,4,Tier 2,"English, Spanish",Retention,b91d15a1-2c8e-4420-a221-950017dc7a00,Paulshire,VIP,555,Web,Saturday,19,0,0,-0.54,Tier 1,True,False,3
f2495069-253d-47f2-bde1-d49ace04421d,12/27/2024 7:00:00 PM,Outbound,2,Service Down,Escalated,9,True,679e016d-b858-4bf2-b0f1-5922bc513cea,Andrea Mitchell,21,Tier 2,"Spanish, English",Technical Support,a5a5a4e2-4531-4d16-8e76-ac1f8a53bfb3,Port Johnshire,New,80,WhatsApp,Friday,19,0,2,0.15,Tier 2,False,False,8
d5fef99d-dceb-4c3a-a7ea-1baaa66d238d,11/20/2024 6:00:00 PM,Inbound,4,Info Request,Resolved,6,True,56ffcb22-0b3d-4220-82ba-42af0dc1f971,Gregory Brown,33,Tier 2,"French, English",General Support,5404056c-82a2-47f0-91e9-2078ffe9d40c,New Penny,Returning,539,WhatsApp,Wednesday,18,4,0,0.48,Tier 1,False,False,3
b3f1b59b-987f-4aea-82d0-4ac866f8189e,12/29/2024 4:00:00 PM,Outbound,2,Cancellation,Escalated,10,True,b836d930-c767-48f4-9a1f-1bdc7cfa9cd7,Melissa Brennan,56,Tier 1,"French, Mandarin",Retention,0ef4c3b4-5b6a-4c07-976c-ada247482843,Smithberg,VIP,782,Web,Sunday,16,0,1,0.71,Tier 2,False,False,6
912d0edf-45b7-402b-99e0-c2b965bf10ed,8/13/2024 4:00:00 AM,Inbound,1,Refund,Resolved,3,True,754e8ffd-1883-4d33-921a-be00b6ed11ae,Donna Castillo,5,Tier 3,Mandarin,Billing Support,ed97924b-1c89-4324-ae28-ea7f7b46c8ea,New Morgan,VIP,901,Web,Tuesday,4,10,0,0.16,Tier 1,False,False,11
f16a1f8e-9586-40cb-926b-1b8f61168fef,4/28/2024 3:00:00 AM,Outbound,12,Upgrade,Escalated,10,False,7bdda80d-22f6-4299-a217-899e17b95e97,Laura Kirk,15,Tier 1,Spanish,Sales,707bd8d3-e399-4354-a89b-ff10c30ef195,South Noah,VIP,394,App,Sunday,3,0,1,-0.78,Tier 2,False,False,2
c2479c7a-a83c-40db-b018-6687beea42ae,12/9/2024 5:00:00 AM,Inbound,3,Setup Help,Resolved,5,False,fcd77b79-29d7-4b2c-bc2c-270cb835e221,Zachary Brown,8,Tier 1,"Mandarin, Spanish",Technical Support,2b145e6d-3ec8-414c-a61b-c051d45b6504,Mendozahaven,New,731,App,Monday,5,11,0,-0.17,Tier 1,False,False,4
681353ae-6f6f-4f41-a1d8-3fddb7d3485c,9/30/2024 8:00:00 AM,Outbound,13,Service Down,Escalated,6,False,fa6240b3-b2e1-42c3-893c-d27736526522,Sierra Armstrong,58,Tier 2,Mandarin,Technical Support,e33bcb4f-33e4-4dfa-8818-587ed919cfbe,North Kennethview,New,604,Web,Monday,8,0,1,-0.78,Tier 3,False,False,7
f4df31f6-2299-4517-9e7e-ac4674399992,7/17/2024 10:00:00 PM,Inbound,17,General Inquiry,Resolved,10,True,39d0ac3e-13fa-4f33-bced-4b3d4082547a,Claudia Bauer,14,Tier 1,"Spanish, English",General Support,e45f2f61-4a46-4e29-9197-b611f6698dc6,North Amy,New,637,App,Wednesday,22,3,0,0.3,Tier 1,False,False,7
d820ac3f-5684-46d5-a0b1-db5f895cc92d,5/15/2024 8:00:00 PM,Inbound,7,App Issue,Resolved,9,True,79b904fb-de25-473e-95f4-c843eb933121,Mr. Spencer Brown,12,Tier 2,French,Technical Support,be21a0f0-b44f-4d48-9df3-1e536e823f43,Karaview,Returning,852,Web,Wednesday,20,9,0,0.25,Tier 1,False,False,4
722db538-59f6-4cc7-9db8-873e5b3d6b8d,4/1/2024 3:00:00 AM,Outbound,4,General Inquiry,Resolved,4,True,cd2a8dd8-d9bf-4f2b-9467-84f7c1340ca7,Cynthia Grant,45,Tier 2,"French, Mandarin",General Support,9c95624f-3b75-4850-933f-5381db92b5e3,Christinaberg,VIP,506,App,Monday,3,0,0,-0.16,Tier 1,False,False,6
86e4ff91-6d2c-4c2e-a75a-58da6d064bea,6/13/2024 2:00:00 PM,Outbound,4,Cancellation,Resolved,3,False,b8efe9bc-e456-4f7e-bae0-7351f3c4d2e4,David Solomon,28,Tier 2,"Mandarin, Spanish",Retention,9a612d51-9c6b-4b8b-b1b4-64e659350666,Danielborough,Returning,125,WhatsApp,Thursday,14,0,0,0.2,Tier 1,False,False,1
be472b9e-afbd-485e-a41c-e8436ee6d314,5/13/2024 3:00:00 PM,Outbound,3,General Inquiry,Resolved,9,True,71951772-25bd-4242-8889-0ddd64755f93,Amy Guzman,53,Tier 2,Spanish,General Support,4689778e-c8fa-42ea-bcef-84b87041bb75,New Ashley,VIP,31,WhatsApp,Monday,15,0,0,0.41,Tier 1,False,False,4
ce8dc595-1e9d-44f9-96b0-8b767b0e6cb5,10/25/2024 2:00:00 PM,Outbound,19,Info Request,Resolved,9,False,5dbd132c-1b23-45c9-be18-5067181c2cab,Casey Knight,46,Tier 1,"French, Spanish",General Support,de1d6361-b97e-4a09-b18e-50bf1dd610e6,South Tracyshire,Returning,965,Web,Friday,14,0,0,-0.04,Tier 1,False,False,9
70c27c15-ffa5-48e0-affa-17b16b8b78d5,12/12/2024 5:00:00 PM,Outbound,2,Upgrade,Resolved,8,True,27a919ed-0d21-43e4-8bb2-294824e7088d,Katherine Weiss,39,Tier 2,Mandarin,Sales,7804d2c4-cbfb-4696-b3da-e0e70ff45555,New Nicole,Returning,664,Web,Thursday,17,0,0,0.65,Tier 1,False,False,1
8bae6eda-1b39-4920-896a-954d5f4ca781,6/2/2024 9:00:00 AM,Inbound,8,Setup Help,Resolved,10,False,0a8e9ea2-ad62-4cf6-9f3d-7b8d6c6e62bc,Randy Rogers,35,Tier 1,Mandarin,Technical Support,5982fa7a-96d3-4f24-95b7-fe6798fada45,North Rubenstad,New,783,App,Sunday,9,0,0,0.67,Tier 1,False,False,1
54131c72-a9d1-45ca-9a42-ed3d37d4cbd5,5/29/2024 6:00:00 PM,Inbound,4,Cancellation,Resolved,10,True,19650659-3b6c-4351-872b-19edb9e0a2e7,Christina Walker,24,Tier 3,"Spanish, French",Retention,716f06c4-f67f-4793-a541-d7510c1e2531,Tommyberg,Returning,411,App,Wednesday,18,5,0,0.21,Tier 1,False,False,1
f8c52c2f-3138-43ad-9b2c-2762fc8dc7a3,7/19/2024 12:00:00 AM,Outbound,16,Info Request,Escalated,7,True,161969ce-a281-4ca0-9e66-a1a2bec30b58,April Moreno,60,Tier 2,"Mandarin, French",General Support,6975bbc3-fee1-4fe8-a496-46290b387bfd,Lake Michaelmouth,Returning,517,Phone,Friday,0,0,1,-1,Tier 2,False,False,3
573205cc-14a6-44c7-8577-c23f22ed1194,9/28/2024 11:00:00 PM,Inbound,6,Cancellation,Resolved,6,False,12c4542d-1b94-4551-9b21-b50e547b2326,Danielle Johnson,2,Tier 1,English,Retention,e356110b-70f1-4471-8562-26335266d9d4,Mendozaville,VIP,713,WhatsApp,Saturday,23,11,0,0.49,Tier 1,False,False,7
e302d465-4b54-4966-b72d-a6a9aad0f71e,6/29/2024 3:00:00 AM,Outbound,36,Info Request,Resolved,6,False,49d7a17f-ab55-4625-9315-3db0a8e7acec,Heather Martin,56,Tier 2,English,General Support,e5e5ff8a-071c-47a3-88da-ed0d6c29bb31,New Reginald,New,349,App,Saturday,3,0,0,0.25,Tier 1,False,False,9
da056f9e-be45-4a75-8045-06843cd51a4b,1/7/2024 2:00:00 AM,Inbound,14,Setup Help,Escalated,1,True,3d64ccf1-ba03-4d24-9904-96c6cfaf685d,Kevin Beasley,4,Tier 2,Mandarin,Technical Support,a2cb24f1-3117-4403-b8ed-e6dd6e7ffe44,Josefort,VIP,734,App,Sunday,2,9,2,0.58,Tier 3,False,False,1
dd4f14d7-2116-4b34-8527-2dfdc61d6547,9/26/2024 3:00:00 PM,Outbound,1,App Issue,Escalated,10,False,c87cefb6-73a4-48fe-b7ac-dfb6e2fd8967,Brittany Reynolds,44,Tier 2,"Spanish, Mandarin",Technical Support,406d3887-c143-40f1-b7a2-7c1c975a047a,Frazierfurt,New,615,Phone,Thursday,15,0,2,-0.58,Tier 3,False,False,0
4fa9331a-2650-4675-89ad-542ffb51bd82,8/10/2024 2:00:00 PM,Outbound,2,Billing Issue,Resolved,3,False,954df4cd-e48a-48f3-86b0-caef7821c0cb,Chad Gonzalez,58,Tier 2,Spanish,Billing Support,3b106ab3-f474-4e7a-a10e-fa55b839d3d8,Gonzalezstad,VIP,739,Web,Saturday,14,0,0,0.2,Tier 1,False,False,17
537c34de-454e-4502-90ab-685f42c6d614,12/30/2024 8:00:00 PM,Inbound,8,Refund,Resolved,1,True,dc74b294-377e-4f2c-8308-7ba4bc7f4b89,John Figueroa,53,Tier 3,English,Billing Support,2698d7c7-6e3a-4984-85e7-2e691ae829cb,Smithside,Returning,665,Web,Monday,20,9,0,0.38,Tier 1,True,False,14
d9a81194-1e0d-4451-8742-760f8d825f65,10/1/2024 2:00:00 AM,Inbound,2,Service Down,Resolved,3,False,efbf9bff-ccba-4e08-b9e4-787a93f855f6,Lisa Nichols,38,Tier 2,English,Technical Support,7a0f4e20-e050-48b0-9a99-b3e8ed4af17e,Lake Jeremiahhaven,Returning,702,Phone,Tuesday,2,14,0,0.51,Tier 1,False,False,4
e34faadb-0054-4786-86be-a14f3b2658b1,1/29/2024 11:00:00 AM,Inbound,2,Cancellation,Escalated,10,True,493e0ff1-7dc0-4eae-81ca-c2b3691fed06,Julia Perry,18,Tier 3,French,Retention,120aceed-9fe7-437e-9587-bf30bbd27898,North Anthonyhaven,Returning,352,WhatsApp,Monday,11,14,1,-0.12,Tier 2,False,False,0
d1082c6f-d016-4aa4-8b29-7001af78d039,9/11/2024 1:00:00 AM,Outbound,35,Billing Issue,Resolved,5,True,95f8b175-c9b6-4ee1-8d9c-216b539d1095,Troy Collins,52,Tier 1,Mandarin,Billing Support,ef7a5bcb-8a8d-4ed6-81e4-1b2a96dbd819,Port Eric,VIP,508,Web,Wednesday,1,0,0,0.33,Tier 1,False,False,9
4be2bbcb-02e8-43eb-a087-63e7f1e5b64f,6/14/2024 8:00:00 AM,Inbound,3,Cancellation,Resolved,9,False,ad058636-6c5d-4049-9e12-15370ce53c0d,Daniel Walton,16,Tier 1,"Mandarin, Spanish",Retention,80025f21-48e4-410b-b2eb-cfd4958ee9f4,Delgadohaven,New,856,Web,Friday,8,5,0,-0.09,Tier 1,False,False,5
70157518-fbda-4dee-90d3-7bee873b7178,10/30/2024 9:00:00 AM,Outbound,1,App Issue,Resolved,10,True,4b160bcc-ea1a-4010-b0d8-bffa65e4aee5,Timothy Marshall,43,Tier 3,"Mandarin, English",Technical Support,6f7df415-110a-4711-8f69-3edeed1d0e0f,Romanburgh,VIP,426,Phone,Wednesday,9,0,0,0.53,Tier 1,False,False,2
fa6ac551-46a1-4184-9457-a0c6e9706d17,8/27/2024 7:00:00 PM,Outbound,4,App Issue,Resolved,6,True,a9f06baf-fd41-4c95-9a7c-6dac2d15ac18,Gregory Ward,38,Tier 3,Mandarin,Technical Support,c58187e2-7d70-4f9a-91cf-3c1169437009,New Nicoleview,New,856,App,Tuesday,19,0,0,0.57,Tier 1,False,False,0
aa891fbc-1f59-4922-afca-f7669e754a8f,11/2/2024 10:00:00 AM,Inbound,1,Billing Issue,Escalated,6,True,c9feb4ad-e47b-43fe-81a4-cf05ae257594,Kelly Nolan,17,Tier 2,Spanish,Billing Support,dea93c1c-c8a2-4d00-9c6c-fc4fb22b51dc,Hubbardland,New,965,Web,Saturday,10,6,1,0.51,Tier 3,False,False,16
b4187bc6-3827-4e4e-8c51-52eb2be2fce6,12/10/2024 11:00:00 AM,Inbound,28,Setup Help,Resolved,8,True,fcd09087-5bb8-49e1-bee1-f9c5acb20f83,Peter Davis,31,Tier 3,"Spanish, Mandarin",Technical Support,a92d4c04-e7ec-41c1-bda4-d452f99d6b4e,Port Anthony,Returning,867,WhatsApp,Tuesday,11,6,0,0.02,Tier 1,False,False,8
f9de79a9-f1da-4852-9b5a-b456c0a20715,10/19/2024 1:00:00 AM,Outbound,16,Info Request,Resolved,8,True,014bfff2-4857-456f-8018-8f275b9bbc2e,Robert Reynolds MD,4,Tier 3,English,General Support,1d59cbfc-3646-4d87-99dd-6295d089f1c1,New Sarah,New,148,Web,Saturday,1,0,0,-0.15,Tier 1,False,False,2
c1ededde-7af0-4fe3-8c41-099cfca47bf1,5/20/2024 11:00:00 AM,Outbound,1,General Inquiry,Resolved,6,True,a4cee8e2-7d67-43a8-8965-e617261b9686,Travis Anderson,22,Tier 1,"English, Spanish",General Support,f07e38ce-98bf-4946-b504-7a17b9ac4bd2,Colemanburgh,New,540,App,Monday,11,0,0,0.06,Tier 1,False,False,5
507b786a-6dc4-474c-8de1-e6424ac0447f,5/7/2024 10:00:00 PM,Outbound,5,App Issue,Resolved,10,True,42012de7-7e55-4938-80e2-1a1a202c2b62,Melissa Patel,15,Tier 3,French,Technical Support,457de05b-5a20-4cb7-ad66-d7ed47187857,Lake Tanner,Returning,10,App,Tuesday,22,0,0,0.23,Tier 1,False,False,5
aadcb3c2-9b6f-4cb1-94a5-1ba7840e76cc,12/23/2024 4:00:00 PM,Outbound,4,Upgrade,Resolved,6,True,ea57a312-0d37-4d30-b37a-0d69960f4098,Chelsea Nelson,50,Tier 3,"French, Spanish",Sales,b5b9adaf-fd5c-4f38-9221-66865ccb3dfa,East Christopher,VIP,612,WhatsApp,Monday,16,0,0,0.74,Tier 1,False,False,8
857f3b3b-98c9-40a8-8ff0-05585295eec6,12/22/2024 4:00:00 AM,Inbound,1,Refund,Resolved,9,True,20a11976-56ae-4bf7-bc3a-058729c96a64,Anthony Evans,57,Tier 1,Mandarin,Billing Support,ea9c8648-0abb-44dd-8b6e-1217c0e994cd,Deniseville,New,27,Phone,Sunday,4,13,0,0.12,Tier 1,False,False,17
c81946f0-ccff-4d9d-b96b-b09b2d6a135a,3/20/2024 5:00:00 AM,Outbound,10,Upgrade,Resolved,10,False,ad8e0ad6-3a14-4c2b-8d40-5129c461e63a,Karen Johnson,51,Tier 1,"Mandarin, French",Sales,af8eca25-ed51-4351-b1b7-b618b1a56c9b,North Andrewside,New,641,Web,Wednesday,5,0,0,0.33,Tier 1,False,False,1
d103a0e8-1abd-408b-8d6d-6936aeed4aae,12/9/2024 11:00:00 PM,Inbound,1,Billing Issue,Resolved,8,True,7c026ab2-83f0-4002-85aa-73991f2fa00a,Jennifer Hall,13,Tier 3,"Mandarin, Spanish",Billing Support,5caa96bd-f357-43c3-9507-18db4e7e9597,Lake Ian,Returning,535,Web,Monday,23,14,0,0.27,Tier 1,True,False,9
e5c51f00-8923-4063-8e9d-d3210fe25d61,12/8/2024 7:00:00 PM,Outbound,12,Product Inquiry,Resolved,9,True,16d40786-c284-4116-9416-511c00bcc2dd,Charles Benson,27,Tier 3,Mandarin,Sales,d64b3ec0-f9ec-46d7-9190-6f906b255ccd,Romanfurt,Returning,924,WhatsApp,Sunday,19,0,0,1,Tier 1,False,False,5
f4c3c21d-6117-4712-a5d8-0c1f653bed47,4/12/2024 4:00:00 PM,Outbound,6,Refund,Resolved,2,True,18c52cff-9d38-4774-ac07-4fa30e8c9a71,Patrick Clay,14,Tier 1,"Mandarin, Spanish",Billing Support,98c7a2f4-865d-488a-ba41-c79bff85daff,Fergusonberg,VIP,479,App,Friday,16,0,0,0.2,Tier 1,False,False,2
ac24f1a7-3fdf-4016-8e39-5ac3ffe78b39,3/25/2024 11:00:00 AM,Inbound,3,Contract Termination,Resolved,6,True,e4b9d99e-a0a3-42ae-a36b-f7b58cc0b29f,Jennifer Walker,12,Tier 2,Spanish,Retention,6c7c7130-c27c-4848-b78e-c4bf1f7586a7,New James,Returning,802,Phone,Monday,11,5,0,0.2,Tier 1,False,False,4
adfc5315-4e63-4055-80eb-e6b7576f094b,2/8/2024 4:00:00 PM,Inbound,21,Cancellation,Resolved,6,False,dc9577e5-939f-423d-a52c-23fdc22be2f9,Antonio Johnson,47,Tier 2,"English, Mandarin",Retention,8c3e63c4-7555-49a2-8817-2f666973cb36,Martinezburgh,VIP,824,App,Thursday,16,11,0,0.46,Tier 1,False,False,0
532fba3d-6d54-47a3-b4cd-1fd2ebd22048,3/27/2024 4:00:00 PM,Inbound,42,Service Down,Resolved,10,True,48564fea-6845-4797-bc16-70c237eb5d74,Brenda Horne,54,Tier 1,English,Technical Support,d195bae8-7fe5-4414-af57-147eb1cc9d64,Josephfurt,VIP,358,WhatsApp,Wednesday,16,7,0,0.1,Tier 1,False,False,8
e48cff32-807f-428c-acda-7aa0d045da6b,8/16/2024 8:00:00 PM,Outbound,2,Upgrade,Resolved,9,True,c591ba17-7a59-49ae-aa63-214361c1befb,Lindsay Harris,35,Tier 3,"English, Mandarin",Sales,fa5f483c-cdad-49d2-b244-70153752f45d,Amyport,New,696,App,Friday,20,0,0,-0.92,Tier 1,False,False,5
f3c1c724-da49-4f6d-8ac5-26d07784e8f0,6/17/2024 1:00:00 PM,Inbound,3,Service Down,Resolved,4,True,310940f4-e9e1-401e-8bf0-56613355a24c,Carl Gutierrez,45,Tier 3,French,Technical Support,f15e6295-c4b9-4c04-b6ac-dbea74a49513,West Daniellefort,Returning,592,App,Monday,13,3,0,1,Tier 1,False,False,8
